,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,
time,day,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
50,1981-11-19,0.0174182,0.141835,0.0798763,0.133963,0,0.214724,0.152694,0.29374,0.086977,0,0.236387,0.212227,0.129993,0.0793377,0.0327463,0.0286918,0.0515294,0.0617825,0.0247684,0,0,0,
51,1981-11-20,0.0149688,0.123052,0.0888396,0.114961,0,0.257495,0.178705,0.277185,0.088088,0,0.229224,0.176629,0.112316,0.0773624,0.0386177,0.0282333,0.0390832,0.0441597,0.0209969,0,0,0,
52,1981-11-21,0.0179254,0.172503,0.108489,0.161894,0,0.235574,0.234733,0.44427,0.126389,0,0.172263,0.251767,0.156581,0.108607,0.0484673,0.0300815,0.0468993,0.0491621,0.0188079,0,0,0,
53,1981-11-22,0.0199717,0.147913,0.114837,0.137862,0,0.308039,0.184579,0.376094,0.111268,0,0.247346,0.222966,0.13079,0.0944965,0.0443053,0.0336318,0.0555781,0.063914,0.0282923,0,0,0,
54,1981-11-23,0.0196243,0.179268,0.127703,0.167384,0,0.219363,0.205085,0.399244,0.101269,0,0.212614,0.260287,0.165571,0.107233,0.0436759,0.0286746,0.0541871,0.0769297,0.0216778,0,0,0,
55,1981-11-24,0.0162961,0.148636,0.109973,0.138523,0,0.236721,0.203885,0.405612,0.110591,0,0.195522,0.228742,0.129362,0.0974653,0.0410516,0.0281297,0.0403483,0.0417807,0.0173641,0,0,0,
56,1981-11-25,0.0128573,0.12936,0.0877625,0.120941,0,0.195219,0.138338,0.341015,0.0841353,0,0.188453,0.194406,0.117032,0.077382,0.029473,0.0229194,0.0305597,0.0334288,0.0154665,0,0,0,
57,1981-11-26,0.0104559,0.108917,0.0662455,0.102281,0,0.155755,0.134629,0.286315,0.0645633,0,0.156648,0.156288,0.101456,0.0659809,0.0236551,0.0180853,0.0254588,0.0266203,0.0100207,0,0,0,
58,1981-11-27,0.00825055,0.0851271,0.0569386,0.0796183,0,0.150465,0.0971367,0.261816,0.0461083,0,0.141751,0.149732,0.0705735,0.04223,0.0182439,0.0148718,0.0196329,0.0223541,0.00930898,0,0,0,
59,1981-11-28,0.00739649,0.0723798,0.0574838,0.0671531,0,0.142763,0.0978417,0.189814,0.0419525,0,0.0969069,0.112895,0.064444,0.0389731,0.0198373,0.0138223,0.0186379,0.0195846,0.00875441,0,0,0,
60,1981-11-29,0.00679439,0.0906241,0.0582884,0.0847191,0,0.112635,0.130893,0.257484,0.0451546,0,0.0852304,0.146149,0.0797797,0.0476372,0.0194435,0.0116657,0.0138485,0.0133375,0.00590119,0,0,0,
61,1981-11-30,0.0104442,0.0995185,0.0810993,0.0922265,0,0.141667,0.140725,0.249898,0.0749191,0,0.118453,0.140791,0.0905663,0.0678922,0.0308471,0.0177662,0.0215554,0.0209652,0.00936384,0,0,0,
62,1981-12-01,0.0101038,0.119276,0.0783476,0.11151,0,0.172004,0.128456,0.340698,0.0579727,0,0.0889048,0.185439,0.106252,0.0689702,0.0250475,0.0175795,0.0246261,0.0237423,0.0107612,0,0,0,
63,1981-12-02,0.016491,0.101519,0.0912402,0.0940919,0,0.171279,0.149112,0.244887,0.0612295,0,0.173366,0.143201,0.0926282,0.0708051,0.0271002,0.024056,0.052179,0.0906203,0.018797,0,0,0,
64,1981-12-03,0.0286454,0.134719,0.119244,0.125623,0,0.23325,0.158705,0.380988,0.139048,0,0.280449,0.201619,0.121414,0.0837971,0.0305671,0.0415231,0.0972188,0.183698,0.0444495,0,0,0,
65,1981-12-04,0.0105459,0.111811,0.0772107,0.104393,0,0.174864,0.123875,0.299281,0.0459138,0,0.137988,0.172433,0.100205,0.0646668,0.0233487,0.0179272,0.0267386,0.0279225,0.0122896,0,0,0,
66,1981-12-05,0.0129982,0.112269,0.0872893,0.104427,0,0.206564,0.176241,0.316181,0.0757363,0,0.187118,0.170399,0.099108,0.0745791,0.0256872,0.023059,0.0322069,0.0329253,0.0152337,0,0,0,
67,1981-12-06,0.0284772,0.134081,0.14828,0.123135,0,0.241041,0.174344,0.370515,0.0861301,0,0.42753,0.194978,0.118514,0.100758,0.0329918,0.0381967,0.0973153,0.194337,0.0456146,0,0,0,
68,1981-12-07,0.0570569,0.227208,0.172798,0.214506,0,0.263179,0.241763,0.430798,0.0995327,0,0.366023,0.345427,0.204186,0.141976,0.0577733,0.0685191,0.119562,0.235041,0.0676501,0,0,0,
69,1981-12-08,0.0273271,0.176696,0.115563,0.166399,0,0.220507,0.153611,0.326947,0.0926036,0,0.236626,0.2607,0.162862,0.107966,0.033032,0.0379426,0.0637954,0.104306,0.0261299,0,0,0,
