,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,DisableHRUs,
time,day,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
34,1981-11-03,0.000455829,4.48832e-05,0.000871719,2.8667e-05,3.34197e-05,0.00444968,0,0,0,0.000481798,0.000459597,1.91801e-06,4.7794e-05,2.95117e-07,0.000175218,0.000975024,0.00148337,0.00129727,0.00114147,0.000883465,0.000970367,0.000280362,0,
35,1981-11-04,0.00580725,0.000276533,0.00636051,0.000438879,0.0384278,0.00609869,0,0,0,0.0732878,0.0714791,3.29795e-05,4.60642e-05,0.00112937,0.00224911,0.00695679,0.0113464,0.0185413,0.0230792,0.0243727,0.0255118,0.0569402,0,
36,1981-11-05,0.125167,0.00424372,0.15834,0.006203,1.5226,0.171716,0,0,0,0.595736,0.580198,0.000405366,0.00322879,0.00905043,0.0195604,0.124732,0.316359,0.622411,0.745355,0.763502,0.724009,1.30859,0,
37,1981-11-06,4.96429e-05,0.000151774,0,0.000151751,0,0,0,0,0,0,0,3.12803e-05,0.000177428,0.00022901,6.37497e-05,0,0,0,0,0,0,0,0,
38,1981-11-07,0.000546468,5.1913e-05,0.000822007,4.93721e-05,0,0.0014573,0,0,0,0,0,0,1.32509e-05,0.000124581,0.000413366,0.00130165,0.00102095,0.000282397,0.000181037,0.000131021,0.000102341,0,0,
39,1981-11-08,0.0634926,0.0175416,0.0158017,0.0228358,0.00353666,0.0240573,0.00901932,0.000948233,0.288054,0.0028736,0.00278991,0.00947801,0.0167245,0.030728,0.0551596,0.0767741,0.0460327,0.00922426,0.00638187,0.00551826,0.0065746,0.00446261,0,
40,1981-11-09,0.0588306,0.0229373,0.0256181,0.0267678,0.123526,0.0271702,0.00647059,0.0379981,0.0476398,0.1138,0.110738,0.0405003,0.0146715,0.0324054,0.0474209,0.0381898,0.0591919,0.100202,0.109768,0.114594,0.114191,0.128098,0,
41,1981-11-10,0.0079117,0.000384473,0.00940586,0.000549498,0.054045,0.0102237,0,0.000241372,0.00471133,0.102943,0.100361,0.000300343,0.000334578,0.000545671,0.00157607,0.00618052,0.01966,0.0396412,0.0477986,0.049101,0.0480553,0.0634691,0,
42,1981-11-11,0.00111818,2.76808e-05,0.00120699,6.12199e-05,0.00260162,0.00102122,0,0,0,5.1694e-05,0,1.2575e-06,1.9403e-05,5.20617e-05,0.000195462,0.00126935,0.00329417,0.00508276,0.00493937,0.00564661,0.00690856,0.00104544,0,
43,1981-11-12,0.0060944,0.000489322,0.00606164,0.000698631,0.0142553,0.0255049,0,0,0,0.0255085,0.0249126,5.00332e-05,0.000376456,0.00119603,0.00354406,0.00594212,0.0162408,0.0137955,0.0114527,0.00944938,0.00741921,0.0230554,0,
