,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,DisableHRUs,
time,day,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
89,1981-12-28,-13.7761,-11.8568,-12.3578,-12.0346,-13.0071,-11.9109,-10.8585,-9.17477,-12.6539,-11.7944,-10.3829,-9.24332,-12.1658,-13.9479,-13.7523,-13.0151,-12.7765,-12.7668,-13.1357,-13.8179,-14.7019,-14.7203,0,
90,1981-12-29,-20.1875,-20.4094,-20.3335,-20.3902,-16.4842,-20.538,-18.6385,-19.438,-18.0371,-16.2742,-14.8503,-19.5333,-20.637,-20.6968,-20.4434,-19.989,-19.6483,-18.9227,-18.9747,-19.6772,-20.7229,-18.7093,0,
91,1981-12-30,-20.3308,-26.8023,-19.315,-26.6401,-16.3142,-15.5715,-27.0459,-25.6207,-19.1962,-15.8226,-14.4136,-25.8433,-27.9689,-25.025,-21.203,-18.3022,-16.622,-16.1697,-16.5614,-17.3296,-18.1418,-18.2519,0,
92,1981-12-31,-18.9351,-21.5238,-17.5095,-21.5359,-16.3353,-13.9866,-21.0273,-20.6508,-20.9666,-15.6822,-14.2651,-21.3192,-21.9025,-20.9983,-19.1261,-18.3908,-16.7562,-16.4729,-16.9549,-18.0624,-19.0735,-18.4241,0,
93,1982-01-01,-19.5374,-20.5116,-18.6744,-20.5408,-14.8602,-15.9937,-19.0101,-20.2689,-19.3318,-13.4794,-12.0703,-20.038,-20.5808,-21.0147,-20.3994,-19.2049,-16.5247,-14.3739,-14.6861,-15.2811,-15.9918,-16.6062,0,
94,1982-01-02,-20.4144,-23.6994,-20.2629,-23.5896,-15.5159,-17.2941,-21.865,-23.5554,-19.615,-14.6012,-13.1904,-23.4492,-24.0113,-23.3025,-21.4893,-19.8334,-17.2736,-15.4715,-15.746,-16.3965,-17.2237,-17.3196,0,
95,1982-01-03,-21.078,-25.0602,-21.0123,-24.9182,-14.6294,-19.5263,-21.745,-26.4971,-19.8923,-13.6201,-12.2122,-25.6257,-25.2774,-24.1362,-22.0557,-20.7695,-18.3616,-15.326,-15.2152,-15.6368,-16.2294,-16.3535,0,
96,1982-01-04,-15.7285,-20.2315,-18.927,-19.824,-13.8326,-9.35802,-18.7577,-21.7043,-19.0334,-12.712,-11.3052,-20.1711,-20.4949,-19.7369,-17.5319,-13.5224,-12.0228,-12.3204,-13.0656,-13.9268,-14.7446,-15.5036,0,
97,1982-01-05,-24.0942,-22.8289,-25.0207,-22.8056,-14.9604,-23.2777,-21.9159,-20.5335,-18.3284,-14.4873,-13.062,-20.6909,-22.7938,-24.9809,-25.9615,-23.8203,-21.009,-18.0543,-17.5623,-18.0545,-18.998,-16.8827,0,
98,1982-01-06,-27.5054,-27.3829,-26.4776,-27.465,-23.1424,-26.185,-26.7507,-25.6865,-27.3264,-24.0401,-22.6212,-26.4161,-27.5918,-27.8827,-27.7155,-27.337,-26.5113,-25.5568,-25.6869,-26.4176,-27.4569,-25.6727,0,
99,1982-01-07,-25.3059,-26.2802,-23.8083,-26.3572,-23.926,-24.4608,-21.4207,-26.0234,-26.371,-23.1442,-21.7339,-26.4525,-26.2571,-26.3576,-25.4624,-25.011,-24.488,-23.6509,-24.0324,-24.6416,-25.4674,-25.8813,0,
