time,date,hour,precip [mm/day],sub113496 [m3/s],sub113500 [m3/s],sub113518 [m3/s],sub113637 [m3/s],sub113637 (observed) [m3/s],sub113827 [m3/s],sub113827 (observed) [m3/s],sub113850 [m3/s],sub113850 (observed) [m3/s],sub113884 [m3/s],sub113884 (observed) [m3/s],sub113981 [m3/s],sub113991 [m3/s],sub113991 (observed) [m3/s],sub114036 [m3/s],sub114036 (observed) [m3/s],sub114115 [m3/s],sub114115 (observed) [m3/s],sub114119 [m3/s],sub114119 (observed) [m3/s],sub114215 [m3/s],sub114261 [m3/s],sub114261 (observed) [m3/s],sub114285 [m3/s],sub114285 (observed) [m3/s],sub114383 [m3/s],sub114428 [m3/s],sub114428 (observed) [m3/s]
2326,1988-02-13,00:00:00.00,0.0631702,0.0213406,0.0812232,0.174376,0.00152232,,0.00170332,,0.00891345,0,0.000151486,0.000849504,0.00305802,0.00730188,,0.0193143,,5.72752e-05,,1.1881e-05,,4.05665e-06,5.18379e-05,,1.81649e-05,,0.0015014,0.000329064,
2327,1988-02-14,00:00:00.00,0.0155797,0.0214784,0.556399,1.20341,0.00148253,,0.00164772,,0.00952585,0.00424752,0.000145422,0.000849504,0.00465084,0.0128693,,0.170055,,0.0026253,,1.14054e-05,,3.89426e-06,3.53462e-05,,1.74797e-05,,0.00475217,0.000245717,
2328,1988-02-15,00:00:00.00,0.780202,0.0221281,0.606435,1.7037,0.0015258,,0.00165894,,0.011836,0.00424752,0.0001396,0.000849504,0.0145548,0.0275262,,0.438231,,0.00577082,,1.04923e-05,,3.73837e-06,2.62967e-05,,1.697e-05,,0.0109648,0.000198716,
2329,1988-02-16,00:00:00.00,0.151955,0.0229243,1.39896,1.94693,0.00162595,,0.0018012,,0.013277,0.00424752,0.000134012,0.000849504,0.0470402,0.0341136,,0.5119,,0.0081553,,1.00723e-05,,3.58873e-06,2.1201e-05,,1.66091e-05,,0.0110409,0.00017108,
2330,1988-02-17,00:00:00.00,0.225374,0.0236794,1.3714,2.08741,0.00176523,,0.00209098,,0.0480344,0.00424752,0.000128647,0.000849504,0.0574555,0.0449374,,0.380454,,0.00954995,,9.26591e-06,,3.44507e-06,1.82113e-05,,1.6154e-05,,0.00781918,0.000153809,
2331,1988-02-18,00:00:00.00,0.139833,0.0242483,0.11419,0.892066,0.00191801,,0.00252183,,0.0628268,0.00424752,0.000123498,0.000849504,0.0354606,0.0560982,,0.234757,,0.00672944,,8.895e-06,,3.30717e-06,1.63484e-05,,1.54567e-05,,0.00791813,0.000142133,
2332,1988-02-19,00:00:00.00,0.0129917,0.0240752,0.0984366,0.212117,0.00198869,,0.00309615,,0.035657,0.00849504,0.000118554,0.000849504,0.0347536,0.0438934,,0.142492,,0.00318149,,8.18287e-06,,3.17478e-06,1.50936e-05,,1.46421e-05,,0.006509,0.00013352,
2333,1988-02-20,00:00:00.00,0.0648913,0.0238854,0.0927973,0.150513,0.00193435,,0.00373855,,0.0250825,0.00849504,0.000113808,0.000849504,0.0307086,0.0276744,,0.0892883,,0.00151687,,7.85532e-06,,3.0477e-06,1.41714e-05,,1.38806e-05,,0.0041485,0.000126627,
2334,1988-02-21,00:00:00.00,0.189765,0.0236798,0.0893304,0.132541,0.0018213,,0.00427519,,0.019933,0.0127426,0.000109253,0.000849504,0.0162731,0.0183512,,0.0584652,,0.000743942,,7.22643e-06,,2.9257e-06,1.34357e-05,,1.32192e-05,,0.00338394,0.000120739,
2335,1988-02-22,00:00:00.00,0.116141,0.0234272,0.0868153,0.122151,0.0017373,,0.0548254,,0.0955623,0.0212376,0.00015927,0.00141584,0.0140545,0.0489771,,0.187561,,0.00153225,,6.93716e-06,,3.19775e-06,0.00389153,,1.42315e-05,,0.00450249,0.00956929,
2336,1988-02-23,00:00:00.00,0.301781,0.0232535,0.0852484,0.120612,0.00178923,,0.121429,,0.125704,0.0424752,0.000200236,0.000566336,0.0346348,0.08939,,0.386837,,0.00276791,,6.38177e-06,,3.48183e-06,0.0150271,,2.49915e-05,,0.00870479,0.036092,
2337,1988-02-24,00:00:00.00,0.270495,0.0231315,0.0845409,0.117195,0.00204113,,0.108694,,0.0589553,0.0212376,0.000165778,0.000566336,0.061368,0.0798981,,0.467181,,0.00376037,,6.12631e-06,,3.36537e-06,0.0301157,,5.72047e-05,,0.0109568,0.0707788,
2338,1988-02-25,00:00:00.00,0.0258288,0.0229071,0.0837193,0.109941,0.00238638,,0.0617805,,0.0339388,0.0169901,0.000129476,0.000566336,0.0658725,0.0515892,,0.419248,,0.0043579,,5.63585e-06,,3.23066e-06,0.0372443,,0.000102544,,0.00767501,0.10362,
2339,1988-02-26,00:00:00.00,0.000174811,0.022623,0.0824454,0.107346,0.00263267,,0.0350032,,0.0255249,0.0424752,0.000108581,0.000566336,0.0449757,0.032078,,0.271412,,0.00306335,,5.41025e-06,,3.10134e-06,0.0295515,,0.00012755,,0.00426543,0.125439,
2340,1988-02-27,00:00:00.00,2.27284e-05,0.0223242,0.0810162,0.104785,0.002702,,0.0214305,,0.0210631,0.0849504,9.59142e-05,0.00141584,0.0412842,0.0204159,,0.147204,,0.001447,,4.97711e-06,,2.97719e-06,0.017337,,0.000114989,,0.00328704,0.125966,
2341,1988-02-28,00:00:00.00,0.00136093,0.0220215,0.0795458,0.112761,0.00265058,,0.0141687,,0.0186526,0.509702,8.76684e-05,0.000566336,0.0590683,0.0162592,,0.0808131,,0.00464401,,4.77788e-06,,2.85801e-06,0.00926593,,8.35041e-05,,0.00722525,0.105313,
2342,1988-02-29,00:00:00.00,0.0344591,0.0217228,0.0853368,0.187453,0.00255639,,0.0564262,,0.0187563,0.849504,8.18256e-05,0.000566336,0.0622723,0.0187148,,0.148492,,0.00916004,,4.39536e-06,,3.58238e-06,0.004912,,6.34668e-05,,0.0286051,0.105232,
2343,1988-03-01,00:00:00.00,0.0100319,0.0214256,0.0987138,0.259653,0.00245769,,0.103422,,0.018591,0.764554,7.73144e-05,0.000566336,0.120369,0.0261038,,0.20131,,0.0126412,,4.21942e-06,,4.34471e-06,0.00260609,,7.81114e-05,,0.0525308,0.13647,
2344,1988-03-02,00:00:00.00,0.0122404,0.0211526,0.099634,0.20565,0.00236221,,0.0861196,0.0396435,0.0224198,0.509702,7.35652e-05,0.000566336,0.238496,0.0323632,,0.152528,,0.0150293,0.764554,3.88162e-06,0.339802,4.23775e-06,0.00138476,0.0565837,0.000120016,0.197726,0.0459231,0.136922,0.621644
2345,1988-03-03,00:00:00.00,0.0838806,0.0209463,0.0890605,0.142653,0.00226888,,0.0525224,0.0396435,0.0225268,0.424752,7.02738e-05,0.000566336,0.215254,0.0322102,,0.131041,,0.0111207,0.906138,3.72624e-06,0.368118,4.06812e-06,0.000737794,0.0565837,0.000145973,0.231622,0.0275617,0.0937554,0.602013
2346,1988-03-04,00:00:00.00,0.0129609,0.0207468,0.0815656,0.121253,0.00217735,,0.030736,0.0198218,0.0166871,0.509702,6.72773e-05,0.000566336,0.11484,0.0277272,,0.110826,,0.00548286,0.991088,3.42792e-06,0.396435,3.90527e-06,0.000395003,0.0565837,0.000129937,0.265518,0.0167028,0.0501051,0.588926
2347,1988-03-05,00:00:00.00,3.41257,0.0207365,0.0772501,0.20783,0.00578872,,0.080551,0.0198218,0.0694544,0.637128,7.12091e-05,0.000566336,0.081815,0.0313946,,0.201425,,0.00524703,1.10436,3.2907e-06,0.368118,4.00089e-06,0.013728,0.0565837,9.30974e-05,0.276817,0.0182963,0.0253977,0.471141
2348,1988-03-06,00:00:00.00,0.195705,0.0207548,0.0747449,0.26705,0.0140137,,0.318877,0.0198218,0.0926848,0.637128,0.000370543,0.0297326,0.0714729,0.0418655,,0.456582,,0.00719133,1.24594,3.02725e-06,0.339802,4.41197e-06,0.0183973,0.0565837,6.73905e-05,0.33896,0.0322339,0.0134832,0.549664
2349,1988-03-07,00:00:00.00,0.0890106,0.020802,0.0734146,0.209021,0.0188212,,0.598512,0.0113267,0.059531,0.552178,0.000610267,0.0855167,0.122837,0.0412182,,0.872319,,0.00829531,1.18931,2.90607e-06,0.339802,5.86967e-06,0.00709728,0.0565837,8.00714e-05,0.367206,0.0341313,0.00734812,0.6151
2350,1988-03-08,00:00:00.00,0.51063,0.0211623,0.0730969,0.207147,0.0193874,,0.639764,0.0113267,0.0593464,0.509702,0.0073477,0.143,0.119169,0.0313897,,1.19328,,0.00863803,1.10436,2.67341e-06,0.339802,2.7984e-05,0.00381771,0.0565837,0.000225232,0.367206,0.0319148,0.00480611,0.569295
2351,1988-03-09,00:00:00.00,0.193755,0.021289,0.0727242,0.155247,0.0200224,,0.448527,0.00849504,0.0613142,0.424752,0.0110601,0.143,0.0529993,0.022824,,1.10813,,0.00593394,1.07604,2.5664e-06,0.339802,5.26689e-05,0.00236283,0.0565837,0.000624134,0.4237,0.0288582,0.00564672,0.418792
2352,1988-03-10,00:00:00.00,0.010694,0.0210857,0.071825,0.0928073,0.0199641,,0.223754,0.0113267,0.0550233,0.382277,0.00520481,0.129691,0.0310802,0.0180664,,0.788673,,0.00283305,1.0194,2.36093e-06,0.368118,5.53349e-05,0.00127907,0.0565837,0.0011367,0.480193,0.0208411,0.00845314,0.438423
2353,1988-03-11,00:00:00.00,1.62984,0.0213288,0.612868,1.06441,0.0373275,,0.101305,0.0113267,0.0702619,0.339802,0.00568241,0.114683,0.0255192,0.0210073,,0.677119,,0.0443054,0.764554,2.26643e-06,0.339802,5.38694e-05,0.018474,0.0565837,0.0019715,0.508439,0.0769444,0.028812,0.530033
2354,1988-03-12,00:00:00.00,1.90642,0.0220759,0.626503,1.58943,0.0780473,,0.0569341,0.0113267,0.213546,0.297326,0.00740306,0.105338,0.029204,0.0268004,,0.874838,,0.10852,0.651286,2.08498e-06,0.311485,5.26467e-05,0.0241721,0,0.00431126,0.536686,0.118361,0.08008,1.62005
2355,1988-03-13,00:00:00.00,0.661525,0.0224548,1.09387,1.63807,0.101221,,0.0370561,0.0113267,0.420216,0.254851,0.00450245,0.0968435,0.0561731,0.0255645,,1.01612,,0.153091,0.594653,2.00152e-06,0.311485,5.0736e-05,0.00876682,0,0.00784986,0.508439,0.0807496,0.113223,1.35374
2356,1988-03-14,00:00:00.00,0.215466,0.022314,1.09461,1.55489,0.0884111,,0.0263623,0.0113267,0.619268,0.212376,0.00260536,0.0911801,0.0588737,0.0213483,,0.915106,,0.163536,0.566336,1.84128e-06,0.311485,4.87145e-05,0.00399635,0,0.00956122,0.480193,0.0493598,0.0938563,1.19839
2357,1988-03-15,00:00:00.00,0.0145395,0.0220604,0.0936321,0.68325,0.0647654,,0.0204307,0.0113267,0.645677,0.254851,0.00169733,0.0863662,0.0367352,0.0184409,,0.690773,,0.115396,0.651286,1.76757e-06,0.311485,4.6765e-05,0.00210049,0,0.00792232,0.480193,0.0317011,0.0596535,1.08743
2358,1988-03-16,00:00:00.00,2.0754,0.0226267,0.0919443,0.404787,0.0478171,,0.0170921,0.0113267,0.381171,0.297326,0.00106826,0.0798534,0.0278001,0.0165747,,0.490943,,0.06129,0.736237,1.62606e-06,0.311485,4.48931e-05,0.00111681,0,0.004905,0.493538,0.0211975,0.0364583,0.954275
2359,1988-03-17,00:00:00.00,0.168314,0.023418,0.0989936,0.29133,0.0381548,,0.0150962,0.0113267,0.128762,0.339802,0.000672516,0.0761722,0.0220494,0.0152679,,0.344321,,0.0335579,0.79287,1.56097e-06,0.311485,4.3096e-05,0.00059571,0,0.00260753,0.551601,0.0157167,0.0212241,0.887697
2360,1988-03-18,00:00:00.00,0.251085,0.0234129,0.10142,0.16129,0.0331509,,0.0137899,0.0198218,0.0399351,0.382277,0.000446984,0.0770217,0.0189228,0.0147869,,0.238991,,0.0190979,0.906138,1.436e-06,0.311485,4.13709e-05,0.000319579,0,0.00135024,0.551601,0.0138012,0.0113838,0.887697
2361,1988-03-19,00:00:00.00,0.00415735,0.0231672,0.100839,0.155472,0.0305868,,0.0128545,0.0396435,0.0258277,0.637128,0.000322378,0.0855167,0.0163961,0.0143341,,0.166022,,0.0112372,1.0194,1.37852e-06,0.368118,3.97148e-05,0.000173184,0,0.000711913,0.609664,0.0131485,0.00594212,0.954275
2362,1988-03-20,00:00:00.00,0.0110961,0.0228522,0.0992752,0.149453,0.029054,,0.0156498,0.079287,0.0297083,0.849504,0.000266567,0.100525,0.0202256,0.0250865,,0.118305,,0.00684495,1.24594,1.26816e-06,0.453069,3.81309e-05,9.55002e-05,0.155722,0.000691718,0.667727,0.0133647,0.0035428,1.35374
2363,1988-03-21,00:00:00.00,0.000579668,0.0225239,0.345083,0.781451,0.0424527,,0.0210223,0.0991088,0.0742361,1.06188,0.00281615,0.114683,0.0379079,0.0652103,,0.263345,,0.112326,1.24594,1.21739e-06,0.566336,3.66112e-05,0.0126126,0.272514,0.00445761,0.754822,0.112258,0.0143308,1.53128
2364,1988-03-22,00:00:00.00,0.0293766,0.0224144,1.44735,6.36127,0.195422,,0.0209069,0.138752,0.340503,0.97693,0.00772852,0.14215,0.0740788,0.127334,,0.770146,,0.48492,1.30257,1.11993e-06,0.62297,3.51465e-05,0.0639317,0.179925,0.0200914,0.870949,0.358944,0.0641439,2.24964
2365,1988-03-23,00:00:00.00,0.116277,0.0227589,1.61694,14.244,0.596355,,0.0167799,0.198218,0.86952,0.849504,0.00951604,0.199633,0.18469,0.226627,,1.66352,,0.970242,1.38752,1.0751e-06,0.594653,3.37396e-05,0.170388,0.269888,0.0620259,0.958043,0.472522,0.236985,2.24964
2366,1988-03-24,00:00:00.00,0.306242,0.0230652,2.99047,13.3521,0.989145,,0.0150578,0.118931,1.31631,0.722078,0.00714887,0.255418,0.238778,0.365035,,2.73175,,1.14848,1.24594,9.89027e-07,0.424752,3.23891e-05,0.299117,0.449814,0.14505,1.01611,0.432785,0.764352,1.96488
2367,1988-03-25,00:00:00.00,0.325969,0.0238721,3.24601,13.1509,1.11864,,0.0183071,0.0594653,1.3267,0.679603,0.00418672,0.312901,0.207747,0.43956,,3.60146,,1.02197,0.70792,9.49437e-07,0.368118,3.10975e-05,0.357568,0.629739,0.255458,1.13223,0.460456,1.81082,1.79402
2368,1988-03-26,00:00:00.00,0.568125,0.0250383,0.900183,13.1469,1.15363,,0.0219406,0.161406,1.22603,0.594653,0.00252358,0.397002,0.222445,0.435112,,4.13761,,0.849131,0.538019,8.73426e-07,0.311485,2.98578e-05,0.286114,0.449814,0.352207,1.07417,0.525056,3.05028,1.70859
2369,1988-03-27,00:00:00.00,0.142396,0.0256398,1.19272,6.84403,1.16682,,0.0204654,0.0169901,1.10302,0.552178,0.00177528,0.453635,0.301203,0.561227,,4.2369,,0.648078,0.509702,8.38463e-07,0.368118,2.86629e-05,0.158595,0.912479,0.409462,2.21078,0.500823,3.78605,1.53773
2370,1988-03-28,00:00:00.00,3.11828,0.268648,8.13518,12.6353,1.45158,,0.0165061,0.0169901,0.682519,0.594653,0.00139731,0.510269,0.297856,0.624859,,3.83464,,0.630556,0.651286,0.0187216,0.509702,7.09942e-05,0.0864548,0.539776,0.465359,1.31594,0.509223,3.64703,1.48078
2371,1988-03-29,00:00:00.00,2.29662,0.281653,8.23231,14.8909,2.32035,,0.0136929,0.0169901,0.290964,0.467227,0.00130818,0.424469,0.37737,0.62966,,3.46627,,0.914256,0.509702,0.036693,0.509702,0.000121016,0.0584141,0.321295,0.635664,0.89484,0.588175,2.88312,0.626482
2372,1988-03-30,00:00:00.00,1.42671,0.377138,17.183,17.4204,3.01729,,0.0123339,0.0169901,0.128521,0.509702,0.00141296,0.367835,0.454092,0.640403,,3.21017,,1.13711,1.86891,0.0524762,0.339802,0.000125587,0.0379545,0.14137,0.932531,0.684289,0.556001,1.983,1.30992
2373,1988-03-31,00:00:00.00,0.486027,0.372407,17.7849,18.6426,2.8895,,0.0110478,0.0169901,0.0838668,0.386524,0.00142359,0.339518,0.414651,0.662512,,2.7423,,1.13859,2.49188,0.0503756,0.311485,0.00012059,0.0272895,0.0899627,1.13431,1.36858,0.545592,1.29663,1.19601
2374,1988-04-01,00:00:00.00,0.0314004,0.0420588,1.83181,6.69672,2.28053,,0.00974157,0.0169901,0.0704596,0.467227,0.00125969,0.368685,0.35424,0.652293,,2.25293,,1.00478,2.23703,0.0463426,0.339802,0.000115764,0.0177912,0.0899627,1.06575,2.47397,0.573217,0.907086,1.13906
2375,1988-04-02,00:00:00.00,0.00195718,0.0361781,0.197105,1.4078,1.6925,,0.00881752,0.0169901,0.064267,0.467227,0.00104046,0.397568,0.438642,0.604645,0.0424752,1.84719,,0.775778,1.81228,0.0444875,0.396435,0.00011113,0.0100496,0.379659,0.819454,2.21078,0.569055,0.69934,9.38829
2376,1988-04-03,00:00:00.00,0.00324501,0.0304642,0.150461,0.788451,1.44142,,0.00861862,0.0169901,0.0638582,0.467227,0.000947373,0.425318,0.424994,0.580906,0.0509702,1.59791,,0.600161,1.92554,0.0409259,0.62297,0.000106702,0.00543251,0.759318,0.58067,2.7898,0.70771,0.548312,9.86974
2377,1988-04-04,00:00:00.00,0.108862,0.288718,4.70597,5.29689,1.83901,,0.00923079,0.0169901,0.0635251,0.467227,0.00102406,0.397002,0.396667,0.573683,0.0566336,1.72357,,0.547132,2.32198,0.055492,0.821187,0.000102455,0.00493772,1.51864,0.519816,2.42133,0.779477,0.424672,9.62901
2378,1988-04-05,00:00:00.00,1.54494,0.550403,8.1506,11.3868,2.75495,,0.108956,0.0169901,0.0767606,0.407762,0.00247588,0.425318,0.446726,0.619937,0.0538019,2.12426,,0.557353,3.25643,0.0560201,0.453069,9.83582e-05,0.0104278,1.8983,0.950703,2.84243,0.883478,0.361398,6.74031
2379,1988-04-06,00:00:00.00,0.167986,0.852352,8.64155,12.4015,3.36848,,0.232675,0.0169901,0.0861378,0.378029,0.00336058,0.397002,0.511853,0.622791,0.0481386,2.28262,,0.574552,3.45465,0.0537776,0.339802,9.4422e-05,0.0187656,2.27795,2.14625,2.82037,1.08567,0.373919,3.12943
2380,1988-04-07,00:00:00.00,0.038464,0.605743,5.88419,8.50008,3.18303,,0.19175,0.00849504,0.0770766,0.369534,0.00227902,0.369251,0.598468,0.592599,0.0453069,2.02513,,0.536883,2.57683,0.0633693,0.339802,9.06424e-05,0.0220777,2.11524,3.64962,2.22661,1.05916,0.422822,1.78137
2381,1988-04-08,00:00:00.00,0.595972,7.00491,37.3649,34.5635,2.74564,,0.0958482,0.00849504,0.0726464,0.348297,0.00143705,0.312051,0.643569,0.664197,0.0396435,1.6274,,0.652223,2.5202,0.0608326,0.396435,8.7014e-05,0.0179649,1.8983,4.57318,2.22661,1.63273,0.448072,1.37213
2382,1988-04-09,00:00:00.00,0.988132,7.28471,44.3162,49.4555,2.60243,,0.0706255,0.00849504,0.0720022,0.335554,0.00194669,0.315166,0.596356,0.685188,0.033697,1.37252,,1.03288,7.73049,0.0695033,0.368118,8.35329e-05,0.0116959,1.51864,4.89962,7.05092,2.71468,0.421602,1.01105
2383,1988-04-10,00:00:00.00,1.31893,12.4699,78.0859,75.1418,2.60711,,0.141553,0.00849504,0.0882717,0.331307,0.00488477,0.284018,0.796542,0.637246,0.0424752,1.36751,,1.62048,5.49346,0.0667211,0.311485,8.01931e-05,0.0070561,1.35593,5.16092,2.67193,2.03778,0.356201,0.770321
2384,1988-04-11,00:00:00.00,0.0111921,12.5355,82.5814,85.0091,2.48587,,0.203937,0.00849504,0.0877356,0.335554,0.0064257,0.23418,0.7244,0.603798,0.0540851,1.57911,,1.94544,3.7095,0.0613795,0.311485,7.69852e-05,0.00416639,1.13898,5.15801,2.96881,1.0387,0.278756,0.601813
2385,1988-04-12,00:00:00.00,0.000255535,1.94004,21.612,41.8352,2.27621,,0.153261,0.00849504,0.0653224,0.352827,0.00482735,0.214358,0.481586,0.561417,0.0515366,1.8392,,1.68989,3.05821,0.0589225,0.311485,7.39038e-05,0.00253508,0.05021,4.4624,2.89459,1.00983,0.208825,0.515221
2386,1988-04-13,00:00:00.00,0.00017981,1.73241,15.6027,25.1083,2.10403,,0.0824027,0.00849504,0.0549626,0.33159,0.0031899,0.210677,0.471378,0.531408,0.040493,1.9631,,1.45598,2.77505,0.0542052,0.311485,7.09455e-05,0.00163699,0.733838,3.3379,2.67193,1.00883,0.155019,0.441618
2387,1988-04-14,00:00:00.00,0.00672409,0.70288,9.94156,16.7164,1.98921,,0.0481313,0.00849504,0.0518998,0.314883,0.00210394,0.188873,0.438453,0.494503,0.0334138,1.92408,,1.47783,3.34138,0.0520354,0.311485,6.81056e-05,0.00113888,0.733838,2.30218,1.63284,0.981786,0.118223,0.343481
2388,1988-04-15,00:00:00.00,7.70594e-05,0.818194,12.7902,16.8719,1.90065,,0.031455,0.00849504,0.0537933,0.298176,0.00145082,0.165087,0.425834,0.468483,0.0288831,1.82938,,1.54913,3.79445,0.0478695,0.311485,6.53794e-05,0.000861785,0.733838,1.55113,0.890642,0.909689,0.0950233,0.343481
2389,1988-04-16,00:00:00.00,0.0023248,1.22276,12.7154,16.9628,1.80665,,0.0224304,0.00849504,0.0572178,0.290247,0.00109312,0.151212,0.385352,0.435774,0.0266178,1.77149,,1.59138,3.51128,0.0459533,0.311485,6.27625e-05,0.000705236,0.772461,1.04259,1.11391,0.889367,0.0808791,0.441618
2390,1988-04-17,00:00:00.00,0.00533872,2.26556,13.8026,15.4766,1.71273,,0.0173918,0.00849504,0.0550084,0.28515,0.000894158,0.129974,0.374537,0.412735,0.0246356,1.76813,,1.68548,3.56792,0.0422743,0.311485,6.02504e-05,0.000612461,0.772461,0.700824,0.894265,0.885259,0.0720972,0.613359
2391,1988-04-18,00:00:00.00,0.0135983,2.3879,17.5768,19.3793,1.62522,,0.0144895,0.00849504,0.0439722,0.277221,0.000776919,0.115816,0.339039,0.383998,0.0198218,1.8054,,1.78884,3.90772,0.0405821,0.311485,5.78386e-05,0.000552902,0.772461,0.471129,1.72578,0.851371,0.066296,2.94412
2392,1988-04-19,00:00:00.00,0.00675423,3.40709,18.8093,22.0322,1.54469,,0.0127368,0.00849504,0.0340785,0.302707,0.000702763,0.106471,0.329675,0.363732,0.0220871,1.85153,,1.70435,4.16257,0.0373331,0.311485,5.55234e-05,0.000511567,0.772461,0.316756,1.56889,0.804038,0.0621177,7.11496
2393,1988-04-20,00:00:00.00,0.522977,4.49288,21.1547,24.992,1.46466,,0.0116049,0.00849504,0.0297647,0.285433,0.000651834,0.0951444,0.298516,0.338418,0.0189723,1.8725,,1.68324,4.16257,0.0428874,0.396435,5.33008e-05,0.000481057,0.772461,0.213003,2.35333,0.764569,0.0588336,13.2485
2394,1988-04-21,00:00:00.00,0.104141,3.63797,23.2687,26.5486,1.38891,,0.0108599,0.00849504,0.0279521,0.264196,0.000613675,0.0894811,0.290313,0.320566,0.0192554,1.88441,,1.90624,4.41742,0.0400182,0.368118,5.11672e-05,0.000457002,0.772461,0.143271,2.35333,0.70924,0.0560684,2.25716
2395,1988-04-22,00:00:00.00,0.285571,3.59133,19.6865,23.0488,1.31647,,0.0103494,0.0113267,0.0295715,0.251736,0.000582733,0.0869326,0.26293,0.298231,0.0164237,1.93633,,2.06248,3.99267,0.0384162,0.311485,4.9119e-05,0.000436603,0.240738,0.0964012,1.45906,0.674609,0.0536293,0.246821
2396,1988-04-23,00:00:00.00,0.167778,5.09208,21.052,22.6022,1.24947,,0.00987947,0.0169901,0.0303001,0.225968,0.000556035,0.0841009,0.255841,0.282365,0.0147247,2.03641,,2.1495,3.5396,0.0488737,0.339802,4.71528e-05,0.00041805,0.240738,0.0648977,1.49044,0.626079,0.0513938,0.550058
2397,1988-04-24,00:00:00.00,0.013465,3.68654,18.3751,19.8467,1.18244,,0.00941092,0.0169901,0.0273354,0.204447,0.00053199,0.0795702,0.232032,0.261082,0.0130257,2.1463,,2.17122,3.31307,0.0469173,0.311485,4.52653e-05,0.000400288,0.240738,0.043721,1.56889,0.595595,0.0492861,0.599422
2398,1988-04-25,00:00:00.00,0.10427,0.733997,4.58967,8.78146,1.11854,,0.00899705,0.0169901,0.0249512,0.179245,0.000509743,0.0716415,0.225757,0.24263,0.0150079,2.20836,,1.96113,3.14316,0.0431611,0.311485,4.34533e-05,0.000383271,0.240738,0.0294848,1.49044,0.552859,0.0472799,1.33989
2399,1988-04-26,00:00:00.00,1.03261,0.470661,3.80372,4.67779,1.05652,,0.00862647,0.0198218,0.0233535,0.166503,0.000488912,0.0671108,0.204145,0.222649,0.0133089,2.17479,,1.70248,3.08653,0.0553591,0.368118,4.17139e-05,0.000367265,0.240738,0.0199132,1.69959,0.518516,0.0453648,1.12832
2400,1988-04-27,00:00:00.00,0.47099,0.461682,3.42816,3.97445,0.998831,,0.00827959,0.0198218,0.0252709,0.175281,0.000469212,0.0679603,0.197821,0.206961,0.0124594,2.04343,,1.50492,3.1998,0.052879,0.396435,4.00442e-05,0.000352191,0.312959,0.0134765,1.25896,0.470298,0.0435316,0.472486
2401,1988-04-28,00:00:00.00,0.0169864,0.450915,6.25566,5.77321,0.942705,,0.00801225,0.0198218,0.026081,0.184059,0.000452099,0.0671108,0.177553,0.189963,0.0118931,1.85874,,1.34823,3.1998,0.0507622,0.453069,3.84412e-05,0.000337875,0.373144,0.00914698,1.07011,0.44001,0.0417751,3.8081
2402,1988-04-29,00:00:00.00,0.000828466,0.45389,6.65318,6.58903,0.890375,,0.007782,0.0226534,0.0229218,0.167635,0.000435425,0.0739068,0.166478,0.176607,0.0150079,1.67461,,1.23643,3.08653,0.0695125,0.396435,3.69024e-05,0.000326898,0.409254,0.00623367,1.36387,0.397491,0.0400927,2.67977
2403,1988-04-30,00:00:00.00,0.00722569,0.220639,2.39829,3.63269,0.842569,,0.00747209,0.0283168,0.0205844,0.167635,0.000417062,0.0702257,0.14632,0.16215,0.0152911,1.52133,,1.14571,3.0299,0.0667299,0.339802,3.54253e-05,0.00066249,0.385181,0.00427237,1.27994,0.372413,0.0385276,1.76301
2404,1988-05-01,00:00:00.00,0.179082,1.11491,6.54744,6.14186,0.802248,,0.00722547,0.0311485,0.0190573,0.150645,0.000401863,0.0713583,0.138401,0.15115,0.0130257,1.41292,,1.20406,2.83168,0.0644729,0.311485,3.40073e-05,0.00153719,0.324996,0.00295117,0.986182,0.334426,0.0372721,1.0578
2405,1988-05-02,00:00:00.00,1.79173,1.3291,7.76564,8.36004,0.764353,,0.125105,0.0396435,0.0312676,0.147247,0.00318879,0.0843841,0.127373,0.139654,0.0181228,1.37621,,1.4359,2.75522,0.061892,0.351128,3.26523e-05,0.00260232,1.08755,0.00206022,0.650461,0.311671,0.0377017,0.383979
2406,1988-05-03,00:00:00.00,1.23974,0.594852,4.80816,6.57353,0.726564,,0.303083,0.0481386,0.0447445,0.158574,0.00680926,0.07419,0.127971,0.130267,0.0209544,1.46323,,1.97703,2.72691,0.056937,0.322812,3.29455e-05,0.00304966,0.520471,0.00145838,0.4826,0.28121,0.0413569,0.311983
2407,1988-05-04,00:00:00.00,0.218626,2.23721,11.1906,10.1924,0.687248,,0.292502,0.0339802,0.0388562,0.143,0.00632858,0.0696593,0.124208,0.119707,0.0147247,1.70882,,2.465,2.47206,0.0546579,0.322812,3.37364e-05,0.00249804,0.287424,0.00105092,0.356704,0.263619,0.0449728,0.263986
2408,1988-05-05,00:00:00.00,0.0658452,2.0954,13.0077,12.5504,0.64832,,0.166593,0.00283168,0.028213,0.126293,0.00403679,0.0790039,0.115939,0.111405,0.0215208,2.02556,,2.3035,2.24552,0.050282,0.351128,3.29293e-05,0.00176432,0.163133,0.000774278,0.272774,0.243988,0.044103,0.211189
